JointLoRA-KV: Locret heads receiving CE gradients — epoch 1, step 0, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 5, step 38, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 5, step 39, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 5, step 40, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 5, step 41, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 5, step 42, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 5, step 43, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 5, step 44, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 5, step 45, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 5, step 46, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 5, step 47, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 5, step 48, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 5, step 49, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 5, step 50, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 5, step 51, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 5, step 52, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 5, step 53, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 5, step 54, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 5, step 55, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 5, step 56, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 5, step 57, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 5, step 58, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 5, step 59, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 5, step 60, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 5, step 61, locret_grad_norm=0.0000
Epoch 5: avg_loss=0.5139, locret_grad_norm=0.0000
  → epoch 5/5 done, loss=0.5139
